"","SHOW","SEASON","show_season","Lead","LeadFullName","LeadHometown","LeadHomeState","LeadRace","AgeLead","CONTESTANTID","FullName","AgeCon","Occupation","Hometown","HomeState","EliminationWeek","seasontotalweeks","firstimpressionrose","firstweekdates","Winner","BLACK"
"529","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_ANGELA_A","Angela",26,"Model","Greenville, SC","SouthCarolina","1",10,"No","No Date",0,0
"530","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_JOSEPHINE_T","Josephine",24,"Registered Nurse","Santa Cruz, CA","California","5",10,"No","D6",0,0
"531","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_KRISTINA_S","Kristina",24,"Dental Hygienist","Lexington, KY","Kentucky","7",10,"No","D6",0,0
"532","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_LACEY_M","Lacey",25,"Digital Marketing Manager","Manhattan, NY","NewYork","2",10,"No","D12",0,0
"533","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_LAUREN_H","Lauren",30,"Law School Graduate","Naples, FL","Florida","1",10,"No","No Date",0,0
"534","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_LIZ_S","Liz",29,"Doula","Las Vegas, NV","Nevada","2",10,"No","D6",0,0
"535","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_CORRINE_O","Corinne",24,"Business Owner","Miami, FL","Florida","8",10,"No","D12",0,0
"536","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_DANIELLE_L","Danielle L.",27,"Small Business Owner","Los Angeles, CA","California","6",10,"No","D12",0,0
"537","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_DANIELLE_M","Danielle M.",31,"Neonatal Nurse","Nashville, TN","Tennessee","7",10,"No","D1",0,0
"538","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_DOMINIQUE_A","Dominique",25,"Restaurant Server","Los Angeles, CA","California","3",10,"No","No Date",0,1
"539","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_ELIZABETH_W","Elizabeth",24,"Marketing Manager","Dallas, TX","Texas","2",10,"No","D12",0,0
"540","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_SUSANNAH_M","Susannah",26,"Account Manager","San Diego, CA","California","1",10,"No","No Date",0,1
"541","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_TAYLOR_N","Taylor",23,"Mental Health Counselor","Seattle, WA","Washington","5",10,"No","D12",0,0
"542","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_VANESSA_G","Vanessa",29,"Special Education Teacher","Montreal, Quebec, Canada","Quebec","winner",10,"Yes","D12",1,0
"543","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_WHITNEY_F","Whitney",25,"Pilates Instructor","Chanhassen, MN","Minnesota","6",10,"No","No Date",0,0
"544","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_JASMINE_G","Jasmine G.",29,"Pro Basketball Dancer","San Francisco, CA","California","6",10,"No","D12",0,1
"545","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_HAILEY_M","Hailey",23,"Photographer","Vancouver, British Columbia, Canada","BritishColumbia","2",10,"No","D12",0,0
"546","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_IDA_D","Ida Marie",23,"Sales Manager","Harlingen, TX","Texas","1",10,"No","No Date",0,0
"547","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_CHRISTEN_W","Christen",25,"Wedding Videographer","Tulsa, OK","Oklahoma","3",10,"No","D6",0,0
"548","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_JASMINE_B","Jasmine B.",25,"Flight Attendant","Tacoma, WA","Washington","1",10,"No","No Date",0,1
"549","Bachelor",21,"Bachelor-21","Nick","Nick Viall","Milwaukee, WI","Wisconsin","White",36,"21_JAIMI_K","Jaimi",28,"Chef","New Orleans, LA","Louisiana","5",10,"No","D6",0,1
"550","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BILLY_X","Billy",28,"Firefighter","Hermosa Beach, California","California","1",6,"No First Impression Rose Given","No Date",0,0
"551","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BOB_G","Bob Guiney",31,"Mortgage Broker","Ferndale, Michigan","Michigan","3",6,"No First Impression Rose Given","D14",0,0
"552","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BRIAN_C","Brian C.",28,"Mortgage Broker","Dallas, Texas","Texas","2",6,"No First Impression Rose Given","D14",0,0
"553","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BRIAN_H","Brian H.",30,"National Sales Manager","Cleveland, Ohio","Ohio","2",6,"No First Impression Rose Given","D14",0,0
"554","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BRIAN_K","Brian K.",31,"Breast Implant Sales","San Francisco, California","California","1",6,"No First Impression Rose Given","No Date",0,0
"555","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BRIAN_S","Brian S.",28,"Sales Engineer","Dallas, Texas","Texas","2",6,"No First Impression Rose Given","D14",0,0
"556","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_BROOK_X","Brook",29,"Rodeo Cowboy","Dallas, Texas","Texas","2",6,"No First Impression Rose Given","D14",0,0
"557","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_CHARLIE_M","Charlie Maher",28,"Financial Analyst","Hermosa Beach, California","California","6",6,"No First Impression Rose Given","D14",0,0
"558","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_CHRIS_X","Chris",35,"V.P. of Auto Parts Company","Sugarloaf, Pennsylvania","Pennsylvania","1",6,"No First Impression Rose Given","No Date",0,0
"559","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_DUANE_X","Duane",28,"Flight Instructor","Chisago City, Minnesota","Minnesota","1",6,"No First Impression Rose Given","No Date",0,0
"560","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_ERIC_X","Eric",33,"Commercial Pilot","St. Louis, Missouri","Missouri","1",6,"No First Impression Rose Given","No Date",0,0
"561","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_GREG_T","Greg T.",28,"Importer","Manhattan, New York","NewYork","4",6,"No First Impression Rose Given","D14",0,0
"562","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_GREGG_H","Gregg H.",34,"Marble Company Owner","Freehold, New Jersey","NewJersey","1",6,"No First Impression Rose Given","No Date",0,0
"563","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_JACK_X","Jack",27,"Firefighter","Pepper Pike, Ohio","Ohio","2",6,"No First Impression Rose Given","D14",0,1
"564","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_JAMIE_B","Jamie Blyth",27,"Professional Basketball Player","Chicago, Illinois","Illinois","3",6,"No First Impression Rose Given","D14",0,0
"565","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_JEFF_X","Jeff",25,"Professional Football Player","San Diego, California","California","2",6,"No First Impression Rose Given","D14",0,0
"566","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_JOSH_X","Josh",31,"Radio Advertising Executive","Boca Raton, Florida","Florida","2",6,"No First Impression Rose Given","D14",0,0
"567","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_MATT_X","Matt",42,"Gym Owner","Marina Del Rey, California","California","1",6,"No First Impression Rose Given","No Date",0,0
"568","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_MIKE_X","Mike",24,"Sales and Consulting","Cincinnati, Ohio","Ohio","3",6,"No First Impression Rose Given","D14",0,0
"569","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_PAUL_X","Paul",26,"Telecommunications","Honolulu, Hawaii","Hawaii","1",6,"No First Impression Rose Given","No Date",0,0
"570","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_PETER_X","Peter",25,"Construction Business Owner","Long Island, New York","NewYork","1",6,"No First Impression Rose Given","No Date",0,0
"571","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_ROB_X","Rob",29,"Computer Programmer","Dallas, Texas","Texas","3",6,"No First Impression Rose Given","D14",0,0
"572","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_RUSS_X","Russ",30,"Writer","San Rafael, California","California","5",6,"No First Impression Rose Given","D14",0,0
"573","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_RYAN_S","Ryan Sutter",29,"Firefighter","Vail, Colorado","Colorado","winner",6,"No First Impression Rose Given","D14",1,0
"574","Bachelorette",1,"Bachelorette-1","Trista","Trista Rehn","Indianapolis, Indiana","Indiana","White",30,"01_WAYNE_X","Wayne",37,"Commercial Pilot","Sacramento, California","California","1",6,"No First Impression Rose Given","No Date",0,0
"575","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_AARON_X","Aaron",32,"Title and Escrow Sales","Sacramento, California","California","1",8,"No First Impression Rose Given","No Date",0,0
"576","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_ANDY_C","Andy Chang",33,"Dentist","Dallas, Texas","Texas","1",8,"No First Impression Rose Given","No Date",0,0
"577","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_ANSELM_C","Anselm Clinard",32,"Art Designer","Venice, California","California","1",8,"No First Impression Rose Given","No Date",0,0
"578","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_BRAD_X","Brad",29,"Pharmaceutical Sales Rep","Grand Rapids, Michigan","Michigan","4",8,"No First Impression Rose Given","D7",0,0
"579","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_BRIAN_X","Brian",31,"Attorney","Quincy, Massachusetts","Massachusetts","1",8,"No First Impression Rose Given","No Date",0,0
"580","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_CHAD_X","Chad",31,"Pharmaceutical Sales Rep","Buffalo, New York","NewYork","6",8,"No First Impression Rose Given","D7",0,0
"581","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_CHRIS_X","Chris",31,"Accountant","Boston, Massachusetts","Massachusetts","1",8,"No First Impression Rose Given","No Date",0,0
"582","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_CORY_H","Cory Higgins",24,"Small Business Owner","Long Beach Island, New Jersey","NewJersey","1",8,"No First Impression Rose Given","No Date",0,0
"583","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_DAMON_X","Damon",28,"Arena Football Player","Cardiff, California","California","2",8,"No First Impression Rose Given","D7",0,0
"584","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_ELIOT_X","Eliot",25,"Options Trader","Mountain View, California","California","2",8,"No First Impression Rose Given","D7",0,0
"585","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_HAROLD_H","Harold Hersh",29,"Professional Hockey Player","Rock Island, Illinois","Illinois","2",8,"No First Impression Rose Given","D7",0,0
"586","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_IAN_M","Ian McKee",29,"Equity Research Sales","New York, New York","NewYork","winner",8,"No First Impression Rose Given","D7",1,0
"587","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_JEFF_O","Jeff O'Quinn",30,"Pharmaceutical Sales Rep","Macon, Georgia","Georgia","1",8,"No First Impression Rose Given","No Date",0,0
"588","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_JUSTIN_X","Justin",25,"Professional Baseball Player","Orlando, Florida","Florida","1",8,"No First Impression Rose Given","No Date",0,0
"589","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_KEITH_X","Keith",31,"Financial Analyst","Baltimore, Maryland","Maryland","1",8,"No First Impression Rose Given","No Date",0,0
"590","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_LANNY_X","Lanny",26,"Stallion and Breeding Manager","Aubrey, Texas","Texas","5",8,"No First Impression Rose Given","D7",0,0
"591","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_MARCUS_X","Marcus",26,"Personal Trainer","Los Angeles, California","California","2",8,"No First Impression Rose Given","D7",0,1
"592","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_MATTHEW_H","Matthew Hickl",28,"Pharmaceutical Sales Rep","Friendswood, Texas","Texas","8",8,"No First Impression Rose Given","D7",0,0
"593","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_RICK_X","Rick",29,"Business Manager","San Diego, California","California","3",8,"No First Impression Rose Given","D1",0,0
"594","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_ROBERT_X","Robert",32,"Alliance Development","El Segundo, California","California","2",8,"No First Impression Rose Given","D7",0,0
"595","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_RYAN_M","Ryan M.",30,"Financial Advisor","Santa Barbara, California","California","4",8,"No First Impression Rose Given","D7",0,0
"596","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_RYAN_R","Ryan R.",29,"Sales/Marketing","Wynola, California","California","3",8,"No First Impression Rose Given","D7",0,0
"597","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_SEAN_X","Sean",31,"CPA","Wall, New Jersey","NewJersey","4",8,"No First Impression Rose Given","D7",0,0
"598","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_TODD_X","Todd",36,"Options Trader","San Francisco, California","California","3",8,"No First Impression Rose Given","D7",0,0
"599","Bachelorette",2,"Bachelorette-2","Meredith","Meredith Phillips","Beaverton, OR","Oregon","White",29,"02_TREVER_X","Trever",35,"Restaurateur","North Wales, Pennsylvania","Pennsylvania","1",8,"No First Impression Rose Given","No Date",0,0
"600","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_A.W.","A.W.",27,"Newport Beach, California","Mortgage Consultant",NA,"2",NA,"No","D7",0,0
"601","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_ANDREW","Andrew",37,"New York City, New York","Bartender",NA,"1",NA,"No","No Date",0,0
"602","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_ANDY_L","Andy LeRoy",29,"Steamboat Springs, Colorado","Ski Coach",NA,"1",NA,"No","No Date",0,0
"603","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_BEN_S","Ben",26,"Aspen, Colorado","Ski Instructor",NA,"4",NA,"No","D7",0,0
"604","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_CHRIS_C","Chris C.",27,"Campton, Kentucky","Hairdresser",NA,"1",NA,"No","No Date",0,0
"605","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_CHRIS_M","Chris M.",33,"Cleveland, Ohio","Sports Agent",NA,"1",NA,"No","No Date",0,0
"606","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_COLLIN_E","Collin",27,"Austin, Texas","Sports Agent",NA,"1",NA,"No","No Date",0,0
"607","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_DAVID_V","David",30,"Chicago, Illinois","Marketing Consultant",NA,"1",NA,"No","No Date",0,0
"608","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_ERIC_H","Eric H.",35,"New York City, New York","Magazine Editor",NA,"1",NA,"No","No Date",0,0
"609","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_ERIC_T","Eric T.",37,"San Diego, California","Firefighter",NA,"1",NA,"No","No Date",0,0
"610","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_FABRICE_L","Fabrice Le Parc",25,"New York City, New York","Entrepreneur, Investor","Investor","4",NA,"No","D7",0,0
"611","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_JASON_I","Jason",29,"Fort Worth, Texas","Motivational Speaker",NA,"2",NA,"No","D7",0,0
"612","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_JERRY_F","Jerry Ferris[6]",29,"Los Angeles, California","Art Gallery Director",NA,"Winner",NA,"No","D7",1,0
"613","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_JOHN PAUL_M","John Paul Merritt",25,"Oklahoma City, Oklahoma","Entrepreneur",NA,"8",NA,"No","D7",0,0
"614","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_JOSH_C","Josh Cox",28,"Murrieta, California","Professional Marathoner",NA,"3",NA,"No","D7",0,0
"615","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_KEITH","Keith",28,"Encinitas, California","Welder",NA,"3",NA,"Yes","D1",0,0
"616","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_KEVIN","Kevin",26,"New York City, New York","Consultant",NA,"1",NA,"No","No Date",0,0
"617","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_MARK","Mark",30,"Carlsbad, California","Commercial Finance",NA,"2",NA,"No","D7",0,0
"618","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_MATT_L","Matt L.",33,"Manhattan Beach, California","Lawyer",NA,"1",NA,"No","No Date",0,0
"619","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_MATT_M","Matt M.",32,"Staten Island, New York","Firefighter",NA,"2",NA,"No","D7",0,0
"620","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_MICHAEL_F","Michael Foster",31,"Monroe, Michigan","Teacher",NA,"2",NA,"No","D7",0,0
"621","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_RYAN_SH","Ryan Sh.",28,"Manhattan Beach, California","Teacher",NA,"6",NA,"No","D7",0,0
"622","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_RYAN_SM","Ryan Sm.",34,"New York City, New York","Lawyer",NA,"2",NA,"No","D7",0,1
"623","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_STU_L","Stu",27,"New York City, New York","Lawyer",NA,"2",NA,"No","D7",0,0
"624","Bachelorette",3,"Bachelorette-3","Jennifer","Jennifer ""Jen"" Schefft","Mentor, OH","Ohio","White",28,"03_WENDELL_J","Wendell",32,"Chicago, Illinois","Entrepreneur",NA,"5",NA,"No","D7",0,0
"625","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_BLAINE_T","Blaine Twilley",33,"Debt manager","Tulsa, Oklahoma","Oklahoma","5",NA,"No","D7",0,0
"626","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_BRIAN_T","Brian Westendorf",31,"High school football coach","Balch Springs, Texas","Texas","4",NA,"No","D7",0,0
"627","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_BRIAN_W","Brian Winchester",29,"Computer network consultant","New Castle, Indiana","Indiana","1",NA,"No","No Date",0,0
"628","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_CHANDLER_F","Chandler Fulton",25,"Insurance rep.","Virginia Beach, Virginia","Virginia","1",NA,"No","No Date",0,0
"629","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_CHRISTOPHER_B","Christopher ""Chris"" Bradshaw",29,"Medical sales rep.","Fort Worth, Texas","Texas","2",NA,"No","D7",0,0
"630","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_DONATO_C","Donato Capodanno",26,"Sales rep.","Lexington, South Carolina","SouthCarolina","1",NA,"No","No Date",0,0
"631","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_ERIC_P","Eric Papachristos",32,"Senior analyst","Boston, Massachusetts","Massachusetts","2",NA,"No","D7",0,0
"632","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_FREDERICK_G","Frederick ""Fred"" Greif",30,"Lawyer","Skokie, Illinois","Illinois","4",NA,"No","D7",0,0
"633","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_GRAHAM_B","Graham Bunn",29,"Professional basketball player","Raleigh, North Carolina","NorthCarolina","6",NA,"No","D1",0,0
"634","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_GREGORY_M","Gregory ""Greg"" Matthew",28,"Personal trainer","Rockport, Massachusetts","Massachusetts","1",NA,"No","No Date",0,0
"635","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_JASON_M","Jason Mesnick",31,"Account executive","Cleveland, Ohio","Ohio","8",NA,"No","D7",0,0
"636","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_JEFFREY_H","Jeffrey Harris",27,"Mathematics teacher","Miami, Florida","Florida","1",NA,"No","No Date",0,1
"637","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_JEREMY_A","Jeremy Anderson",30,"Real estate attorney","Dallas, Texas","Texas","7",NA,"Yes","D7",0,0
"638","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_JESSE_C","Jesse Csincsak",26,"Professional snowboarder","Breckenridge, Colorado","Colorado","",NA,"Yes","D7",1,0
"639","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_JONATHAN_K","Jonathan ""Jon"" Konkel",35,"Resort manager","Williston, North Dakota","NorthDakota","1",NA,"No","No Date",0,0
"640","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_LUKE_H","Luke Hamilton",27,"Oyster farmer","Faith, North Carolina","NorthCarolina","1",NA,"No","No Date",0,0
"641","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_PATRICK_C","Patrick Carlson",26,"Financial analyst","Glenwood, Illinois","Illinois","1",NA,"No","No Date",0,0
"642","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_PATRICK_D","Patrick Durrere",27,"Internet marketing","Elmhurst, Illinois","Illinois","1",NA,"No","No Date",0,0
"643","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_PAUL_B","Paul Brosseau",23,"Sales manager","Bonnyville, Alberta","Alberta","3",NA,"No","D7",0,0
"644","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_RICHARD_M","Richard Mathy",27,"Science teacher","Sauquoit, New York","NewYork","3",NA,"Yes","D7",0,0
"645","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_ROBERT_F","Robert Fair",28,"Chef","San Francisco, California","California","4",NA,"No","D7",0,0
"646","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_RONALD_M","Ronald Mayer",36,"Barber shop owner","Greeley, Colorado","Colorado","3",NA,"No","D7",0,0
"647","Bachelorette",4,"Bachelorette-4","Deanna","DeAnna Pappas","Marietta, GA","Georgia","White",26,"04_RYAN_H","Ryan Hoag",28,"Professional football player","Minneapolis, Minnesota","Minnesota","2",NA,"No","D7",0,0
